player_id,season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,income,adj_income
267,2002,SG,34,NYK,2,0,5.0,0.5,2.0,0.25,0.5,1.0,0.5,0.0,1.0,0.0,0.375,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.5,715850,1227035
1132,2011,C,22,MIL,60,12,14.5,1.9,4.5,0.433,0.0,0.0,0,1.9,4.5,0.433,0.433,0.5,0.8,0.56,1.0,2.0,3.0,0.3,0.4,1.2,0.6,2.0,4.3,1731960,2424410
1132,2012,PF,23,MIL,52,0,12.4,1.6,3.5,0.457,0.0,0.0,0.0,1.6,3.5,0.462,0.457,0.3,0.7,0.474,1.2,1.9,3.1,0.6,0.6,1.5,0.8,2.6,3.6,1861920,2516761
1132,2013,C,24,MIL,71,55,27.3,4.3,8.5,0.506,0.0,0.0,0.0,4.3,8.5,0.507,0.506,1.2,1.9,0.618,3.2,6.3,9.5,1.2,0.7,2.8,1.2,3.3,9.8,1991760,2648201
1132,2014,C,25,MIL,23,20,25.4,3.3,7.0,0.469,0.0,0.0,0.0,3.3,7.0,0.472,0.469,1.1,2.4,0.473,2.6,4.6,7.2,0.8,0.8,1.7,1.1,3.2,7.7,3053368,3989696
1132,2015,C,26,MIL,27,26,21.7,3.2,6.4,0.5,0.0,0.0,0,3.2,6.4,0.5,0.5,0.9,1.8,0.5,2.5,3.7,6.1,0.9,1.0,1.4,1.0,3.9,7.3,11000000,14081382
1132,2017,C,28,CLE,5,0,2.6,0.2,0.8,0.25,0.0,0.0,0,0.2,0.8,0.25,0.25,0.4,0.4,1.0,0.6,0.2,0.8,0.0,0.2,0.2,0.4,1.0,0.8,5207722,6592547
268,2001,SF,30,NYK,77,77,39.2,6.8,15.8,0.43,0.5,1.8,0.304,6.3,14.1,0.446,0.447,3.6,4.6,0.783,0.6,3.9,4.5,3.5,1.4,0.4,2.8,2.1,17.7,10125000,17918959
268,2002,SF,31,NYK,81,81,41.1,7.1,17.5,0.404,1.8,5.0,0.36,5.3,12.5,0.421,0.455,3.5,4.3,0.821,0.7,3.0,3.7,3.9,1.2,0.2,2.8,2.0,19.4,11250000,19283574
268,2003,SF,32,NYK,74,73,38.6,6.1,15.2,0.403,1.8,4.9,0.372,4.3,10.4,0.417,0.462,2.3,2.9,0.794,0.6,3.2,3.9,4.5,1.4,0.3,2.3,1.8,16.4,12375000,20987903
268,2004,SF,33,MIN,82,82,37.8,6.3,15.4,0.409,1.2,3.6,0.331,5.1,11.8,0.433,0.448,2.9,3.6,0.814,0.7,3.1,3.8,3.5,1.1,0.3,1.9,1.2,16.8,13500000,22422272
268,2005,SF,34,MIN,80,79,30.6,5.0,12.0,0.414,0.9,2.6,0.327,4.1,9.4,0.439,0.45,2.0,2.4,0.83,0.8,2.4,3.2,2.2,0.7,0.3,1.6,1.6,12.8,14625000,23522504
1734,2018,PF,20,CHI,68,68,29.7,5.5,12.7,0.434,2.1,5.9,0.362,3.4,6.8,0.497,0.518,2.1,2.4,0.843,1.2,6.3,7.5,1.2,0.6,0.6,1.2,1.5,15.2,3821640,4760126
1734,2019,PF,21,CHI,52,51,32.3,6.6,15.3,0.43,2.3,6.4,0.361,4.3,8.9,0.479,0.506,3.3,3.8,0.872,1.4,7.6,9.0,1.4,0.7,0.6,1.6,2.3,18.7,4536120,5492347
1734,2020,PF,22,CHI,50,50,29.8,5.0,11.8,0.425,2.2,6.3,0.344,2.8,5.5,0.518,0.517,2.5,3.1,0.824,1.2,5.1,6.3,1.5,0.8,0.5,1.6,1.9,14.7,5300400,6313659
1734,2021,PF,23,CHI,51,26,25.8,4.9,10.2,0.48,2.3,5.8,0.402,2.6,4.4,0.582,0.594,1.5,1.8,0.826,0.7,4.6,5.3,0.9,0.5,0.3,1.0,1.5,13.6,6731508,7966902
1734,2022,SF,24,CLE,61,61,30.8,5.1,11.5,0.445,2.2,6.2,0.358,2.9,5.3,0.548,0.542,2.3,2.6,0.868,1.0,4.7,5.7,1.3,0.7,0.5,0.9,2.1,14.8,15690909,17620566
1734,2023,PF,25,UTA,66,66,34.4,8.7,17.3,0.499,3.0,7.7,0.391,5.6,9.6,0.585,0.586,5.3,6.0,0.875,2.0,6.7,8.6,1.9,0.6,0.6,1.9,2.1,25.6,16475454,16964639
1734,2024,PF,26,UTA,55,55,33.1,7.8,16.2,0.48,3.2,8.0,0.399,4.6,8.2,0.559,0.578,4.5,5.0,0.899,2.2,5.9,8.2,2.0,0.9,0.5,1.4,1.8,23.2,17259999,17259999
269,2001,SG,22,NYK,26,0,6.5,0.7,2.1,0.315,0.1,0.4,0.273,0.5,1.7,0.326,0.343,0.8,1.0,0.815,0.3,0.7,1.0,0.2,0.2,0.1,0.7,0.5,2.3,316969,560963
269,2002,SG,23,NYK,23,0,7.8,1.2,3.7,0.333,0.3,1.1,0.231,1.0,2.5,0.379,0.369,1.3,1.8,0.756,0.1,0.6,0.7,0.2,0.3,0.0,0.5,0.3,4.0,465850,798511
269,2003,SG,24,NYK,12,0,8.2,1.2,3.2,0.368,0.2,0.6,0.286,1.0,2.6,0.387,0.395,1.1,1.3,0.867,0.1,0.3,0.3,0.3,0.2,0.0,0.6,0.8,3.6,587435,996285
1206,2012,PF,22,PHI,41,15,15.2,1.9,4.1,0.473,0.0,0.0,0,1.9,4.1,0.473,0.473,0.3,0.3,0.786,1.1,3.0,4.2,0.8,0.3,0.4,0.5,1.8,4.1,473604,640171
1206,2013,C,23,PHI,79,37,21.1,2.6,5.7,0.454,0.0,0.0,0.0,2.6,5.7,0.455,0.454,0.5,0.8,0.717,2.0,3.0,5.0,0.9,0.3,0.7,0.7,2.3,5.8,3000000,3988735
1206,2014,PF,24,TOT,130,4,14.433333333333332,1.8666666666666665,4.066666666666666,0.4623333333333333,0.0,0.1666666666666666,0.154,1.8333333333333333,3.9333333333333336,0.4716666666666667,0.46466666666666673,0.4666666666666666,0.7666666666666666,0.645,1.6,2.6333333333333333,4.2,0.9333333333333336,0.3,0.4666666666666666,0.6,1.6666666666666667,4.266666666666667,3120000,4076761
1206,2015,C,25,IND,63,0,17.0,2.2,4.7,0.472,0.0,0.0,0,2.2,4.7,0.472,0.472,0.5,0.7,0.702,2.0,3.2,5.1,1.2,0.2,0.7,0.6,1.6,5.0,948163,1213767
1206,2016,PF,26,IND,79,28,20.2,2.4,4.7,0.516,0.0,0.0,0,2.4,4.7,0.516,0.516,0.6,0.9,0.63,2.1,3.3,5.4,1.0,0.3,0.5,0.9,1.9,5.4,3550000,4538828
1206,2017,PF,27,IND,61,5,14.3,1.3,2.8,0.458,0.0,0.0,0.0,1.3,2.7,0.461,0.458,0.4,0.5,0.697,1.7,1.9,3.6,0.9,0.3,0.4,0.5,1.3,2.9,3500000,4430712
270,2001,PF,30,SAC,59,2,11.8,2.0,4.1,0.496,0.0,0.0,0,2.0,4.1,0.496,0.496,0.8,1.3,0.623,1.3,2.1,3.3,0.3,0.2,0.2,0.5,0.7,4.9,2700000,4778389
270,2002,PF,31,SAC,56,1,12.9,2.1,4.4,0.469,0.0,0.1,0.0,2.1,4.3,0.475,0.469,0.6,1.0,0.607,1.4,2.2,3.5,0.6,0.2,0.3,0.6,1.2,4.7,3025000,5185138
270,2003,PF,32,SAC,27,0,8.5,1.2,2.7,0.444,0.0,0.0,0,1.2,2.7,0.444,0.444,0.4,0.6,0.588,0.6,1.4,2.0,0.3,0.0,0.4,0.2,0.9,2.7,3300000,5596774
784,2006,C,23,MEM,33,0,5.5,0.6,1.3,0.455,0.0,0.1,0.0,0.6,1.3,0.476,0.455,0.3,0.7,0.478,0.8,0.7,1.5,0.2,0.2,0.1,0.2,0.9,1.5,398762,625531
784,2007,PF,24,MEM,54,18,17.9,1.7,3.9,0.452,0.0,0.0,0.0,1.7,3.8,0.456,0.452,1.8,2.4,0.725,1.9,3.0,4.8,0.6,0.7,0.2,0.7,2.5,5.2,664209,998798
1133,2011,SF,24,MIN,42,0,10.0,1.3,3.7,0.357,0.4,1.4,0.283,0.9,2.2,0.404,0.412,0.8,1.0,0.786,0.5,1.1,1.7,0.7,0.3,0.2,0.5,1.0,3.8,1020960,1429147
1133,2012,SF,25,OKC,26,0,5.4,0.5,1.5,0.342,0.2,0.5,0.286,0.3,0.9,0.375,0.395,0.3,0.5,0.583,0.1,0.5,0.6,0.2,0.1,0.0,0.3,0.7,1.4,1097520,1483520
1133,2013,SF,26,MIN,4,0,7.8,0.5,2.5,0.2,0.0,1.0,0.0,0.5,1.5,0.333,0.2,1.5,1.5,1.0,0.0,1.0,1.0,0.8,0.5,0.0,0.0,0.8,2.5,1209260,1607805
631,2004,SG,19,CLE,79,79,39.5,7.9,18.9,0.417,0.8,2.7,0.29,7.1,16.1,0.438,0.438,4.4,5.8,0.754,1.3,4.2,5.5,5.9,1.6,0.7,3.5,1.9,20.9,4018920,6675060
631,2005,SF,20,CLE,80,80,42.4,9.9,21.1,0.472,1.4,3.9,0.351,8.6,17.2,0.499,0.504,6.0,8.0,0.75,1.4,6.0,7.4,7.2,2.2,0.7,3.3,1.8,27.2,4320360,6948764
631,2006,SF,21,CLE,79,79,42.5,11.1,23.1,0.48,1.6,4.8,0.335,9.5,18.3,0.518,0.515,7.6,10.3,0.738,0.9,6.1,7.0,6.6,1.6,0.8,3.3,2.3,31.4,4621800,7250142
631,2007,SF,22,CLE,78,78,40.9,9.9,20.8,0.476,1.3,4.0,0.319,8.6,16.8,0.513,0.507,6.3,9.0,0.698,1.1,5.7,6.7,6.0,1.6,0.7,3.2,2.2,27.3,5828090,8763936
631,2008,SF,23,CLE,75,74,40.4,10.6,21.9,0.484,1.5,4.8,0.315,9.1,17.1,0.531,0.518,7.3,10.3,0.712,1.8,6.1,7.9,7.2,1.8,1.1,3.4,2.2,30.0,13041250,19097502
631,2009,SF,24,CLE,81,81,37.7,9.7,19.9,0.489,1.6,4.7,0.344,8.1,15.2,0.535,0.53,7.3,9.4,0.78,1.3,6.3,7.6,7.2,1.7,1.1,3.0,1.7,28.4,14410581,20093677
631,2010,SF,25,CLE,76,76,39.0,10.1,20.1,0.503,1.7,5.1,0.333,8.4,15.0,0.56,0.545,7.8,10.2,0.767,0.9,6.4,7.3,8.6,1.6,1.0,3.4,1.6,29.7,15779912,22321508
631,2011,SF,26,MIA,79,79,38.8,9.6,18.8,0.51,1.2,3.5,0.33,8.4,15.3,0.552,0.541,6.4,8.4,0.759,1.0,6.5,7.5,7.0,1.6,0.6,3.6,2.1,26.7,14500000,20297205
631,2012,SF,27,MIA,62,62,37.5,10.0,18.9,0.531,0.9,2.4,0.362,9.1,16.5,0.556,0.554,6.2,8.1,0.771,1.5,6.4,7.9,6.2,1.9,0.8,3.4,1.5,27.1,16022500,21657653
631,2013,PF,28,MIA,76,76,37.9,10.1,17.8,0.565,1.4,3.3,0.406,8.7,14.5,0.602,0.603,5.3,7.0,0.753,1.3,6.8,8.0,7.3,1.7,0.9,3.0,1.4,26.8,17545000,23327453
631,2014,PF,29,MIA,77,77,37.7,10.0,17.6,0.567,1.5,4.0,0.379,8.5,13.6,0.622,0.61,5.7,7.6,0.75,1.1,5.9,6.9,6.3,1.6,0.3,3.5,1.6,27.1,19067500,24914630
631,2015,SF,30,CLE,69,69,36.1,9.0,18.5,0.488,1.7,4.9,0.354,7.3,13.6,0.536,0.535,5.4,7.7,0.71,0.7,5.3,6.0,7.4,1.6,0.7,3.9,2.0,25.3,20644400,26427427
631,2016,SF,31,CLE,76,76,35.6,9.7,18.6,0.52,1.1,3.7,0.309,8.6,14.9,0.573,0.551,4.7,6.5,0.731,1.5,6.0,7.4,6.8,1.4,0.6,3.3,1.9,25.3,22970500,29368777
631,2017,SF,32,CLE,74,74,37.8,9.9,18.2,0.548,1.7,4.6,0.363,8.3,13.5,0.611,0.594,4.8,7.2,0.674,1.3,7.3,8.6,8.7,1.2,0.6,4.1,1.8,26.4,30963450,39197185
631,2018,PF,33,CLE,82,82,36.9,10.5,19.3,0.542,1.8,5.0,0.367,8.6,14.3,0.603,0.59,4.7,6.5,0.731,1.2,7.5,8.6,9.1,1.4,0.9,4.2,1.7,27.5,33285709,41459735
631,2019,SF,34,LAL,55,55,35.2,10.1,19.9,0.51,2.0,5.9,0.339,8.1,14.0,0.582,0.56,5.1,7.6,0.665,1.0,7.4,8.5,8.3,1.3,0.6,3.6,1.7,27.4,35654150,43170146
631,2020,PG,35,LAL,67,67,34.6,9.6,19.4,0.493,2.2,6.3,0.348,7.4,13.1,0.564,0.55,3.9,5.7,0.693,1.0,6.9,7.8,10.2,1.2,0.5,3.9,1.8,25.3,37436858,44593536
631,2021,PG,36,LAL,45,45,33.4,9.4,18.3,0.513,2.3,6.3,0.365,7.1,12.0,0.591,0.576,4.0,5.7,0.698,0.6,7.0,7.7,7.8,1.1,0.6,3.7,1.6,25.0,39219566,46417307
631,2022,C,37,LAL,56,56,37.2,11.4,21.8,0.524,2.9,8.0,0.359,8.6,13.8,0.62,0.59,4.5,6.0,0.756,1.1,7.1,8.2,6.2,1.3,1.1,3.5,2.2,30.3,41180544,46244900
631,2023,PF,38,LAL,55,54,35.5,11.1,22.2,0.5,2.2,6.9,0.321,8.9,15.3,0.58,0.549,4.6,5.9,0.768,1.2,7.1,8.3,6.8,0.9,0.6,3.2,1.6,28.9,44474988,45795529
631,2024,PF,39,LAL,71,71,35.3,9.6,17.9,0.54,2.1,5.1,0.41,7.5,12.8,0.592,0.599,4.3,5.7,0.75,0.9,6.4,7.3,8.3,1.3,0.5,3.5,1.1,25.7,47607350,47607350
2385,2024,SF,24,CHO,26,3,10.9,1.0,2.0,0.481,0.3,0.8,0.45,0.6,1.2,0.5,0.567,0.4,0.6,0.667,0.3,1.5,1.8,0.9,0.3,0.4,0.2,0.7,2.7,559782,559782
632,2004,PG,21,PHO,70,46,21.4,3.0,6.7,0.447,1.2,3.0,0.395,1.8,3.7,0.488,0.535,0.7,0.9,0.77,0.3,1.4,1.8,2.4,1.3,0.1,1.7,2.6,7.9,809280,1344140
632,2005,PG,22,PHO,63,6,17.3,2.7,5.6,0.475,0.8,2.2,0.367,1.9,3.4,0.544,0.547,0.9,1.1,0.797,0.5,1.6,2.1,2.0,0.5,0.1,1.4,2.0,7.0,870000,1399287
632,2006,SG,23,PHO,57,11,27.9,4.8,9.9,0.481,1.5,3.4,0.444,3.3,6.5,0.501,0.558,1.9,2.6,0.755,0.5,2.1,2.6,2.8,0.8,0.1,1.6,2.5,13.1,930600,1459817
632,2007,SG,24,PHO,80,18,32.7,6.6,13.9,0.476,2.4,5.5,0.434,4.2,8.4,0.504,0.562,2.5,2.9,0.845,0.3,2.4,2.7,4.0,1.2,0.2,1.8,2.6,18.1,1679733,2525882
632,2008,SG,25,PHO,82,12,29.5,5.8,12.5,0.462,2.0,5.1,0.389,3.8,7.3,0.514,0.543,2.1,2.6,0.822,0.5,2.3,2.8,2.6,0.9,0.2,1.4,2.4,15.6,5600000,8200595
632,2009,SG,26,PHO,70,11,24.4,5.2,10.8,0.482,1.3,3.4,0.375,3.9,7.4,0.532,0.542,2.4,2.8,0.881,0.5,2.1,2.6,2.3,1.2,0.1,1.3,1.6,14.2,6100000,8505655
632,2010,PG,27,PHO,44,5,17.9,3.5,8.3,0.425,1.0,3.1,0.324,2.5,5.2,0.485,0.485,1.5,1.7,0.877,0.3,1.3,1.6,1.5,0.5,0.3,1.0,1.6,9.5,6600000,9336044
632,2011,SG,28,TOR,58,0,24.1,5.1,11.3,0.45,1.2,3.7,0.338,3.8,7.6,0.505,0.505,1.9,2.4,0.796,0.2,1.5,1.7,2.1,0.9,0.1,1.4,1.9,13.3,7100000,9938631
632,2012,SG,29,TOT,128,0,21.3,4.066666666666666,9.7,0.42,1.0333333333333334,2.6666666666666665,0.38866666666666666,3.0666666666666664,7.033333333333334,0.4296666666666667,0.47433333333333333,1.5,1.8666666666666665,0.8026666666666666,0.5,1.5333333333333332,2.033333333333333,1.5,0.9,0.1,1.4333333333333331,2.0,10.733333333333334,7600000,10272939
632,2013,PG,30,BOS,41,2,12.5,2.0,4.7,0.43,0.4,1.1,0.383,1.6,3.6,0.445,0.477,0.8,1.0,0.756,0.2,0.9,1.1,1.4,0.4,0.1,0.5,1.2,5.2,1229255,1634390
632,2014,PG,31,PHO,20,0,18.4,2.8,6.6,0.427,0.4,1.3,0.28,2.5,5.3,0.462,0.454,1.6,2.0,0.795,0.3,1.6,1.9,1.6,0.4,0.2,1.0,1.5,7.5,650359,849794
632,2015,SG,32,GSW,66,1,14.9,2.8,5.8,0.474,0.7,1.7,0.384,2.1,4.2,0.511,0.53,0.9,1.1,0.784,0.3,1.0,1.4,1.5,0.6,0.1,0.7,1.3,7.1,1448490,1854249
632,2016,SG,33,GSW,68,0,15.9,2.5,5.4,0.462,0.6,1.6,0.355,1.9,3.8,0.508,0.515,0.8,0.9,0.839,0.4,1.3,1.7,1.2,0.6,0.1,0.8,1.6,6.4,2500000,3196358
632,2017,SG,34,PHO,67,0,14.4,2.6,5.9,0.439,0.5,1.5,0.357,2.0,4.4,0.466,0.483,0.6,0.7,0.889,0.2,1.3,1.6,1.2,0.5,0.1,0.7,1.2,6.3,4000000,5063671
2183,2022,SF,21,MIN,35,2,6.9,0.5,1.5,0.315,0.1,0.5,0.278,0.3,1.0,0.333,0.361,0.3,0.4,0.846,0.5,0.8,1.2,0.6,0.2,0.0,0.4,0.7,1.4,2353320,2642729
2183,2023,SF,22,UTA,14,0,4.9,0.2,1.4,0.15,0.0,0.3,0.0,0.2,1.1,0.188,0.15,0.0,0.0,0,0.3,0.2,0.5,0.5,0.2,0.1,0.5,0.7,0.4,1709300,1760052
272,2001,SF,25,CHH,42,0,11.2,1.6,3.2,0.485,0.0,0.0,0.0,1.6,3.2,0.489,0.485,0.8,1.0,0.744,0.7,1.5,2.2,0.6,0.2,0.1,0.6,1.4,3.9,316969,560963
272,2002,SF,26,CHH,79,41,24.2,4.7,9.7,0.483,0.0,0.0,0.5,4.7,9.6,0.483,0.484,1.4,1.9,0.747,1.3,2.4,3.7,1.2,0.7,0.2,1.2,2.2,10.8,465850,798511
272,2003,SF,27,NYK,38,0,10.7,2.2,5.0,0.442,0.0,0.0,0.0,2.2,5.0,0.444,0.442,1.1,1.3,0.824,0.8,1.0,1.8,0.7,0.2,0.1,0.8,1.2,5.5,587435,996285
272,2005,SF,29,NOH,68,51,29.7,6.1,12.8,0.478,0.0,0.0,0.0,6.1,12.8,0.479,0.478,2.0,2.4,0.806,1.9,2.5,4.4,1.6,0.5,0.2,1.6,2.8,14.2,745046,1198314
272,2006,PF,30,PHI,22,0,10.8,1.8,3.6,0.5,0.0,0.0,0,1.8,3.6,0.5,0.5,0.6,0.7,0.867,1.0,0.9,1.9,0.3,0.4,0.2,0.5,1.5,4.2,835810,1311121
856,2007,C,23,BOS,63,2,11.4,1.3,2.8,0.446,0.0,0.0,0.0,1.3,2.8,0.451,0.446,1.7,2.3,0.736,1.5,1.9,3.4,0.2,0.2,0.3,0.7,1.7,4.2,432000,649616
856,2008,C,24,BOS,56,5,14.4,2.8,4.8,0.572,0.0,0.0,0.0,2.8,4.8,0.575,0.572,2.4,3.4,0.71,1.7,2.4,4.1,0.3,0.3,0.3,0.8,2.3,7.9,687456,1006705
856,2009,PF,25,BOS,70,7,17.5,2.5,4.8,0.524,0.0,0.0,0,2.5,4.8,0.524,0.524,2.6,3.8,0.689,2.1,2.9,4.9,0.7,0.3,0.5,1.1,2.7,7.7,797581,1112122
856,2010,SF,26,CLE,20,2,11.8,1.1,2.5,0.429,0.0,0.0,0,1.1,2.5,0.429,0.429,1.9,3.2,0.587,1.0,2.1,3.1,0.0,0.3,0.1,0.6,1.8,4.0,855189,1209709
856,2011,C-PF,27,TOT,60,6,11.033333333333331,2.0,4.0,0.496,0.0,0.0666666666666666,0.0,2.0,3.9,0.5043333333333333,0.496,1.3333333333333333,2.4,0.5423333333333333,0.8000000000000002,1.3333333333333333,2.1333333333333333,0.1999999999999999,0.3333333333333333,0.1333333333333333,0.4000000000000001,1.4666666666666668,5.266666666666667,915852,1282016
273,2002,C,21,ATL,14,0,7.1,0.7,1.9,0.385,0.0,0.0,0,0.7,1.9,0.385,0.385,0.8,1.2,0.647,0.7,1.5,2.2,0.2,0.4,0.1,0.2,0.9,2.2,517360,886804
2386,2024,SF,20,MIN,17,0,3.1,0.8,1.2,0.65,0.1,0.3,0.4,0.6,0.9,0.733,0.7,0.1,0.1,0.5,0.3,0.9,1.2,0.5,0.1,0.1,0.1,0.3,1.7,1800000,1800000
1066,2010,PG,25,TOT,50,0,5.466666666666666,0.9333333333333336,2.3666666666666667,0.395,0.2,0.6999999999999998,0.365,0.7333333333333334,1.6666666666666667,0.41333333333333333,0.44799999999999995,0.4666666666666666,0.5666666666666668,0.8453333333333334,0.3,0.4666666666666666,0.7666666666666666,0.5333333333333333,0.3666666666666667,0.1,0.6,0.5,2.5666666666666664,392987,555900
1066,2011,PG,26,WAS,11,0,6.6,0.5,2.2,0.25,0.4,1.4,0.267,0.2,0.8,0.222,0.333,0.2,0.4,0.5,0.1,0.4,0.5,1.5,0.4,0.1,0.6,0.9,1.6,192791,269870
1066,2015,SG,30,LAC,5,0,11.2,1.2,2.8,0.429,0.6,1.2,0.5,0.6,1.6,0.375,0.536,0.6,0.8,0.75,0.2,1.4,1.6,1.0,1.2,0.2,0.6,0.8,3.6,111548,142795
2290,2023,SG,22,GSW,4,0,4.5,0.5,1.3,0.4,0.5,1.0,0.5,0.0,0.3,0.0,0.6,1.0,1.5,0.667,0.3,0.5,0.8,0.5,0.3,0.0,1.3,0.0,2.5,129405,133247
2290,2024,SG,23,GSW,37,0,10.6,1.5,3.8,0.397,0.9,2.4,0.364,0.6,1.4,0.453,0.511,0.5,0.8,0.69,0.6,1.4,1.9,1.0,0.2,0.1,0.5,1.2,4.4,1108597,1108597
785,2006,PF,21,DEN,61,2,8.5,1.3,2.8,0.445,0.0,0.2,0.154,1.2,2.6,0.469,0.451,0.9,1.3,0.704,0.6,1.3,1.9,0.2,0.2,0.2,0.3,1.4,3.5,879360,1379437
785,2007,PF,22,DEN,79,14,18.8,2.5,6.0,0.422,1.1,2.8,0.376,1.5,3.2,0.462,0.509,1.5,1.7,0.852,1.0,2.4,3.4,0.6,0.4,0.2,1.0,2.5,7.6,945360,1421576
785,2008,SF,23,DEN,79,13,23.9,3.9,8.3,0.472,1.2,3.5,0.339,2.7,4.8,0.568,0.543,2.1,2.7,0.77,1.2,3.1,4.2,1.2,0.6,0.2,1.1,2.3,11.1,1011360,1481027
785,2009,SF,24,DEN,82,7,22.2,3.5,7.9,0.447,1.1,3.3,0.326,2.5,4.6,0.533,0.515,1.8,2.5,0.725,1.1,2.9,4.0,0.8,0.4,0.2,1.0,1.9,9.9,1824493,2544017
785,2011,SF,26,TOR,39,23,26.5,4.6,10.4,0.438,1.0,3.4,0.298,3.6,7.1,0.505,0.486,1.1,1.7,0.631,0.9,3.6,4.5,1.0,0.5,0.2,1.7,2.5,11.2,4995000,6992037
785,2012,SF,27,TOR,49,3,21.6,3.4,8.4,0.402,1.3,3.7,0.346,2.1,4.7,0.446,0.478,1.7,2.0,0.81,0.9,3.2,4.1,0.9,0.5,0.1,1.3,2.4,9.7,4605000,6224590
785,2013,SF,28,TOR,20,3,18.8,2.4,7.2,0.333,1.0,3.3,0.303,1.4,3.9,0.359,0.403,1.6,1.9,0.842,0.5,2.1,2.6,0.8,0.2,0.1,0.7,2.3,7.4,4600000,6116060
2184,2022,PG,23,MIL,19,0,10.5,1.4,3.2,0.426,0.5,1.4,0.346,0.9,1.8,0.486,0.5,1.0,1.8,0.543,0.2,1.2,1.3,1.2,0.3,0.1,0.6,0.9,4.2,233973,262746
2184,2023,PG,24,MIL,7,1,12.4,2.6,5.3,0.486,0.9,2.6,0.333,1.7,2.7,0.632,0.568,1.1,1.3,0.889,0.0,1.0,1.0,2.0,0.0,0.3,1.7,1.0,7.1,99438,102390
2184,2024,PG,25,MIL,3,0,2.7,0.7,1.7,0.4,0.0,0.7,0.0,0.7,1.0,0.667,0.4,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.0,244502,244502
274,2001,PG,30,MIL,82,5,24.4,3.6,9.5,0.381,1.9,5.0,0.373,1.8,4.6,0.388,0.478,0.9,1.2,0.802,0.4,1.7,2.1,2.7,1.2,0.1,0.8,2.1,10.1,2650000,4689900
274,2002,PG,31,LAL,82,47,19.7,2.3,6.0,0.382,1.0,2.5,0.38,1.3,3.4,0.383,0.462,0.2,0.5,0.5,0.2,1.3,1.5,1.6,0.8,0.2,0.7,1.5,5.8,3425760,5872079
274,2003,PG,32,TOR,29,0,23.2,3.7,10.4,0.351,1.2,3.7,0.318,2.5,6.7,0.369,0.407,1.2,1.6,0.723,0.5,1.5,2.0,2.4,1.2,0.2,2.0,1.7,9.7,3870912,6565036
274,2004,SG,33,DET,33,8,20.0,1.5,4.3,0.343,0.4,1.5,0.28,1.1,2.8,0.376,0.392,0.2,0.2,0.625,0.4,1.6,2.0,2.6,1.2,0.2,1.0,1.4,3.5,3000000,4982727
274,2005,SG,34,DET,76,3,15.1,1.4,4.0,0.358,0.3,1.1,0.274,1.1,2.9,0.39,0.396,0.6,0.8,0.793,0.5,1.1,1.6,1.7,0.9,0.2,0.9,1.6,3.8,1600000,2573402
274,2006,PG,35,DET,30,1,11.8,1.2,3.3,0.37,0.4,1.4,0.256,0.9,1.9,0.456,0.425,0.1,0.1,0.5,0.3,1.0,1.3,2.1,0.6,0.0,0.7,1.5,2.9,1760000,2760883
274,2007,PG,36,DET,52,0,14.3,1.8,4.7,0.385,0.7,2.3,0.319,1.1,2.4,0.448,0.463,0.6,0.6,0.909,0.2,0.7,0.9,1.8,0.7,0.1,0.7,1.1,4.9,2250000,3383416
274,2008,PG,37,DET,24,0,9.0,0.9,2.7,0.344,0.3,1.1,0.269,0.6,1.6,0.395,0.398,0.3,0.4,0.778,0.2,0.4,0.5,1.4,0.5,0.1,0.5,1.3,2.4,2250000,3294881
274,2009,PG,38,CHI,28,0,9.5,1.0,2.9,0.329,0.6,1.7,0.333,0.4,1.2,0.324,0.427,0.1,0.2,0.6,0.1,0.4,0.4,1.3,0.7,0.0,0.7,1.0,2.6,1143473,1594424
274,2010,PG,39,CHI,13,0,9.4,0.4,2.3,0.167,0.1,1.0,0.077,0.3,1.3,0.235,0.183,0.2,0.2,1.0,0.1,1.0,1.1,0.7,0.1,0.0,0.3,0.9,1.0,1306455,1848048
2185,2022,SG,24,OKC,25,1,18.6,2.8,7.0,0.406,2.1,5.8,0.363,0.7,1.2,0.621,0.557,0.2,0.2,0.8,0.2,2.7,2.9,1.0,0.8,0.3,0.4,1.2,8.0,159527,179145
2185,2023,SG,25,OKC,41,0,13.0,1.7,4.3,0.393,1.4,4.0,0.358,0.3,0.4,0.75,0.556,0.4,0.5,0.8,0.4,1.4,1.8,0.7,0.3,0.3,0.2,1.0,5.2,2316876,2385668
2185,2024,SG,26,OKC,38,0,7.4,1.3,2.7,0.471,1.0,2.2,0.435,0.3,0.5,0.632,0.649,0.1,0.1,1.0,0.2,0.9,1.1,0.6,0.1,0.2,0.2,0.6,3.6,766095,766095
633,2004,SF,23,CHI,41,20,17.9,1.8,5.0,0.355,0.2,0.8,0.212,1.6,4.1,0.382,0.372,0.5,0.9,0.595,1.4,3.0,4.5,0.7,0.9,0.8,0.9,2.2,4.2,366931,609439
